Index Name,Date,Open,High,Low,Close,FII_Gross_Purchase,FII_Gross_Sales,FII_Net_Purchase_Sales,DII_Gross_Purchase,DII_Gross_Sales,DII_Net_Purchase_Sales,vix
NIFTY 50,2019-05-22,11727.95,11784.8,11682.4,11737.9,4685.54,5650.56,-965.02,3579.28,3737.03,-157.75,27.62999916
NIFTY 50,2019-05-21,11863.65,11883.55,11682.8,11709.1,6587.6,5402.16,1185.44,3332.26,4422.58,-1090.32,25.64999962
NIFTY 50,2019-05-20,11651.9,11845.2,11591.7,11828.25,7610.68,5876.23,1734.45,5129.52,5672.23,-542.71,23.68000031
NIFTY 50,2019-05-17,11261.9,11426.15,11259.85,11407.15,4296.73,5354.55,-1057.82,4699.59,2889.83,1809.76,28.07999992
NIFTY 50,2019-05-16,11180.35,11281.55,11143.35,11257.1,3526.95,4480.18,-953.23,3504.19,2556.19,948.0,28.37000084
NIFTY 50,2019-05-15,11271.7,11286.8,11136.95,11157.0,4275.63,5418.07,-1142.44,3675.01,3003.24,671.77,28.65999985
NIFTY 50,2019-05-14,11151.65,11294.75,11108.3,11222.05,4696.49,6708.34,-2011.85,5086.56,2843.65,2242.91,27.12999916
NIFTY 50,2019-05-13,11258.7,11300.2,11125.6,11148.2,2972.22,4028.23,-1056.01,3847.54,2789.63,1057.91,27.37999916
NIFTY 50,2019-05-10,11314.15,11345.8,11251.05,11278.9,3449.3,4694.44,-1245.14,3812.31,2754.89,1057.42,26.34000015
NIFTY 50,2019-05-09,11322.4,11357.6,11255.05,11301.8,5088.03,5743.39,-655.36,3159.88,2481.97,677.91,25.48999977
NIFTY 50,2019-05-08,11478.7,11479.1,11346.95,11359.45,5012.0,5713.07,-701.07,3411.5,3178.55,232.95,26.37000084
NIFTY 50,2019-05-07,11651.5,11657.05,11484.45,11497.9,4854.6,5499.68,-645.08,3113.36,2294.52,818.84,26.47999954
NIFTY 50,2019-05-06,11605.8,11632.55,11571.35,11598.25,3859.48,4808.46,-948.98,3361.38,3271.49,89.89,26.43000031
NIFTY 50,2019-05-03,11722.6,11770.9,11699.35,11712.25,4034.84,4435.52,-400.68,3476.54,3419.47,57.07,24.03000069
NIFTY 50,2019-05-02,11725.55,11789.3,11699.55,11724.75,5759.4,5161.86,597.54,2784.07,3575.76,-791.69,22.97999954
NIFTY 50,2019-04-30,11748.75,11756.25,11655.9,11748.15,8263.78,8149.19,114.59,4241.3,3511.28,730.02,21.82999992
NIFTY 50,2019-04-26,11683.75,11762.9,11661.75,11754.65,4344.39,4415.12,-70.73,4080.51,3159.63,920.88,21.71999931
NIFTY 50,2019-04-25,11735.7,11796.75,11624.3,11641.8,10239.36,6453.63,3785.73,4542.14,8612.12,-4069.98,23.22999954
NIFTY 50,2019-04-24,11601.5,11740.85,11578.85,11726.15,5235.16,4260.28,974.88,3181.77,3838.83,-657.06,23.70999908
NIFTY 50,2019-04-23,11612.95,11645.95,11564.8,11575.95,3508.9,3746.37,-237.47,2933.64,2735.29,198.35,24.64999962
NIFTY 50,2019-04-22,11727.05,11727.05,11583.95,11594.45,2606.37,2533.29,73.08,2796.39,2864.55,-68.16,24.04999924
NIFTY 50,2019-04-18,11856.15,11856.15,11738.5,11752.8,7699.74,6661.28,1038.46,2996.35,3333.94,-337.59,22.73999977
NIFTY 50,2019-04-16,11736.2,11810.95,11731.55,11787.15,5284.33,4245.75,1038.58,4563.75,4526.53,37.22,21.69000053
NIFTY 50,2019-04-15,11667.0,11704.6,11648.25,11690.35,3913.47,3200.25,713.22,3938.03,3356.67,581.36,21.38999939
NIFTY 50,2019-04-12,11612.85,11657.35,11578.8,11643.45,3985.73,3088.28,897.45,3157.49,3173.48,-15.99,21.0
NIFTY 50,2019-04-11,11592.55,11606.7,11550.55,11596.7,4679.16,4202.65,476.51,2879.46,2896.04,-16.58,20.95999908
NIFTY 50,2019-04-10,11646.85,11680.05,11571.75,11584.3,6433.94,5004.02,1429.92,3174.13,2712.84,461.29,21.12999916
NIFTY 50,2019-04-09,11612.05,11683.9,11569.7,11671.95,4784.29,3571.94,1212.35,2700.06,3388.71,-688.65,20.28000069
NIFTY 50,2019-04-08,11704.35,11710.3,11549.1,11604.5,5062.17,4732.57,329.6,2452.9,3076.71,-623.81,20.14999962
NIFTY 50,2019-04-05,11638.4,11689.65,11609.5,11665.95,4279.32,3481.42,797.9,3131.21,3456.79,-325.58,18.38999939
NIFTY 50,2019-04-04,11660.2,11662.55,11559.2,11598.0,5570.03,5796.22,-226.19,5014.05,3807.89,1206.16,18.64999962
NIFTY 50,2019-04-03,11735.3,11761.0,11629.15,11643.95,5387.33,6427.81,-1040.48,3538.02,3618.85,-80.83,18.78000069
NIFTY 50,2019-04-02,11711.55,11729.35,11655.85,11713.2,5509.67,4966.31,543.36,3319.76,3757.46,-437.7,18.07999992
NIFTY 50,2019-04-01,11665.2,11738.1,11644.75,11669.15,5775.37,4876.58,898.79,3653.65,4686.46,-1032.81,18.01000023
NIFTY 50,2019-03-29,11625.45,11630.35,11570.15,11623.9,9044.62,9130.83,-86.21,7108.38,5383.99,1724.39,
NIFTY 50,2019-03-28,11463.65,11588.5,11452.45,11570.0,10169.95,6575.44,3594.51,7066.2,9146.42,-2080.22,16.64999962
NIFTY 50,2019-03-27,11531.45,11546.2,11413.0,11445.05,6961.1,5479.99,1481.11,3987.85,3852.93,134.92,17.04999924
NIFTY 50,2019-03-26,11375.2,11496.75,11352.45,11483.25,4916.71,3917.69,999.02,3766.08,3962.78,-196.7,16.48999977
NIFTY 50,2019-03-25,11395.65,11395.65,11311.6,11354.25,6510.26,6359.86,150.4,3207.21,3219.73,-12.52,16.67000008
NIFTY 50,2019-03-22,11549.2,11572.8,11434.55,11456.9,8149.94,6775.37,1374.57,4456.26,5131.63,-675.37,16.27000046
NIFTY 50,2019-03-20,11553.35,11556.1,11503.1,11521.05,7252.39,5480.78,1771.61,3319.03,4642.2,-1323.17,16.03000069
NIFTY 50,2019-03-19,11500.3,11543.85,11451.25,11532.4,6162.01,4029.65,2132.36,2957.25,4210.92,-1253.67,16.48999977
NIFTY 50,2019-03-18,11473.85,11530.15,11412.5,11462.2,5570.03,3747.04,1822.99,2988.52,4257.43,-1268.91,16.89999962
NIFTY 50,2019-03-15,11376.85,11487.0,11370.8,11426.85,16119.53,11796.04,4323.49,4013.27,6143.63,-2130.36,15.86999989
NIFTY 50,2019-03-14,11382.5,11383.45,11313.75,11343.25,5645.98,4162.99,1482.99,2805.84,3623.61,-817.77,15.14999962
NIFTY 50,2019-03-13,11326.2,11352.3,11276.6,11341.7,8602.7,5880.42,2722.28,3332.87,4841.01,-1508.14,15.27999973
NIFTY 50,2019-03-12,11231.35,11320.4,11227.0,11301.2,8613.9,6136.18,2477.72,4184.73,5175.21,-990.48,15.10000038
NIFTY 50,2019-03-11,11068.75,11180.9,11059.85,11168.05,8163.17,4352.57,3810.6,3317.7,5273.25,-1955.55,14.89999962
NIFTY 50,2019-03-08,11038.85,11049.0,11008.95,11035.4,5038.53,3943.47,1095.06,2944.86,3415.56,-470.7,14.93999958
NIFTY 50,2019-03-07,11077.95,11089.05,11027.1,11058.2,5349.39,4211.54,1137.85,3111.73,4037.19,-925.46,15.28999996
NIFTY 50,2019-03-06,11024.85,11062.3,10998.85,11053.0,6369.0,5238.22,1130.78,3503.63,4382.08,-878.45,15.60999966
NIFTY 50,2019-03-05,10864.85,10994.9,10817.0,10987.45,5496.12,4744.2,751.92,4916.21,4335.35,580.86,15.65999985
NIFTY 50,2019-03-01,10842.65,10877.9,10823.1,10863.5,9442.25,9243.87,198.38,3650.67,3533.62,117.05,16.27000046
NIFTY 50,2019-02-28,10865.7,10865.7,10784.85,10792.5,12892.93,9682.33,3210.6,5374.99,10615.61,-5240.62,18.28000069
NIFTY 50,2019-02-27,10881.2,10939.7,10751.2,10806.65,5053.89,4630.85,423.04,3795.57,3728.76,66.81,18.89999962
NIFTY 50,2019-02-26,10775.3,10888.75,10729.3,10835.3,6529.61,4855.44,1674.17,3525.23,4245.5,-720.27,17.11000061
NIFTY 50,2019-02-25,10813.25,10887.1,10788.05,10880.1,7076.26,4941.91,2134.35,3363.37,5109.77,-1746.4,15.35999966
NIFTY 50,2019-02-22,10782.7,10801.55,10758.4,10791.65,10437.99,4126.98,6311.01,3717.9,2879.02,838.88,15.44999981
NIFTY 50,2019-02-21,10744.1,10808.85,10721.5,10789.85,4872.17,4816.69,55.48,2465.24,2263.14,202.1,16.04999924
NIFTY 50,2019-02-20,10655.45,10752.7,10646.4,10735.45,4701.54,3988.07,713.47,2561.58,2448.31,113.27,17.05999947
NIFTY 50,2019-02-19,10636.7,10722.85,10585.65,10604.35,3435.8,4249.56,-813.76,2901.97,1738.12,1163.85,18.46999931
NIFTY 50,2019-02-18,10738.65,10759.9,10628.4,10640.95,6304.0,7543.79,-1239.79,4278.77,1942.03,2336.74,18.0
NIFTY 50,2019-02-15,10780.25,10785.75,10620.4,10724.4,4947.3,5913.73,-966.43,4220.15,3366.9,853.25,16.45999908
NIFTY 50,2019-02-14,10786.1,10792.7,10718.75,10746.05,5405.02,5655.25,-250.23,3416.14,2190.9,1225.24,15.77000046
NIFTY 50,2019-02-13,10870.55,10891.65,10772.1,10793.65,4536.03,5212.66,-676.63,3092.68,2379.58,713.1,
NIFTY 50,2019-02-12,10879.7,10910.9,10823.8,10831.4,4020.15,4486.93,-466.78,2441.11,2563.75,-122.64,15.75
NIFTY 50,2019-02-11,10930.9,10930.9,10857.1,10888.8,3981.86,4106.91,-125.05,3027.08,3259.63,-232.55,15.84000015
NIFTY 50,2019-02-08,11023.5,11041.2,10925.45,10943.6,4434.51,3590.78,843.73,2865.18,3825.22,-960.04,15.56999969
NIFTY 50,2019-02-07,11070.45,11118.1,11043.6,11069.4,3330.61,2912.6,418.01,3019.57,2725.46,294.11,15.43999958
NIFTY 50,2019-02-06,10965.1,11072.6,10962.7,11062.45,4040.48,3345.51,694.97,3509.34,2984.08,525.26,15.63000011
NIFTY 50,2019-02-05,10908.65,10956.7,10886.7,10934.35,3061.63,2640.98,420.65,2947.18,2752.87,194.31,15.77999973
NIFTY 50,2019-02-04,10876.75,10927.9,10814.15,10912.25,3729.46,3841.59,-112.13,2644.42,2709.64,-65.22,15.72000027
NIFTY 50,2019-02-01,10851.35,10983.45,10813.45,10893.65,7118.42,5802.53,1315.89,4024.98,4030.05,-5.07,15.72000027
NIFTY 50,2019-01-31,10690.55,10838.05,10678.55,10830.95,,,,,,,17.12000084
NIFTY 50,2019-01-30,10702.25,10710.2,10612.85,10651.8,,,,,,,17.85000038
NIFTY 50,2019-01-29,10653.7,10690.35,10583.65,10652.2,5958.38,6312.74,-354.36,3740.77,3659.5,81.27,18.43000031
NIFTY 50,2019-01-28,10792.45,10804.45,10630.95,10661.55,6678.52,6455.08,223.44,3717.26,3624.94,92.32,18.89999962
NIFTY 50,2019-01-25,10859.75,10931.7,10756.45,10780.55,5042.36,4353.08,689.28,3118.67,3266.02,-147.35,17.69000053
NIFTY 50,2019-01-24,10844.05,10866.6,10798.65,10849.8,4121.29,4215.74,-94.45,2812.58,2422.62,389.96,17.43000031
NIFTY 50,2019-01-23,10931.05,10944.8,10811.95,10831.5,3787.89,4563.71,-775.82,3222.18,2638.41,583.77,18.09000015
NIFTY 50,2019-01-22,10949.8,10949.8,10864.15,10922.75,5308.21,5386.74,-78.53,3342.42,3426.57,-84.15,17.98999977
NIFTY 50,2019-01-21,10919.35,10987.45,10885.75,10961.85,3646.69,3946.48,-299.79,3316.66,2795.86,520.8,18.14999962
NIFTY 50,2019-01-18,10914.85,10928.2,10852.2,10906.95,3458.07,3582.98,-124.91,3281.77,3282.74,-0.97,16.62000084
NIFTY 50,2019-01-17,10920.85,10930.65,10844.65,10905.2,4295.51,3453.38,842.13,2510.11,3237.57,-727.46,16.23999977
NIFTY 50,2019-01-16,10899.65,10928.15,10876.9,10890.3,3864.31,3954.41,-90.1,3034.98,2730.71,304.27,16.07999992
NIFTY 50,2019-01-15,10777.55,10896.95,10777.55,10886.8,4248.73,4089.13,159.6,3712.9,3295.46,417.44,15.57999992
NIFTY 50,2019-01-14,10807.0,10808.0,10692.35,10737.6,3222.69,3955.15,-732.46,3297.15,2769.66,527.49,16.15999985
NIFTY 50,2019-01-11,10834.75,10850.15,10739.4,10794.95,3195.08,3882.28,-687.2,3810.21,3687.04,123.17,15.35000038
NIFTY 50,2019-01-10,10859.35,10859.35,10801.8,10821.6,4018.48,4363.06,-344.58,3390.9,3379.92,10.98,15.35000038
NIFTY 50,2019-01-09,10862.4,10870.4,10749.4,10855.15,4410.43,4134.29,276.14,3658.89,3219.22,439.67,15.27000046
NIFTY 50,2019-01-08,10786.25,10818.45,10733.25,10802.15,3437.43,3991.21,-553.78,3343.63,2645.46,698.17,15.69999981
NIFTY 50,2019-01-07,10804.85,10835.95,10750.15,10771.8,4252.17,3515.99,736.18,2492.8,2634.77,-141.97,16.29999924
NIFTY 50,2019-01-04,10699.7,10741.05,10628.65,10727.35,3130.6,3288.32,-157.72,2843.61,2603.01,240.6,16.15999985
NIFTY 50,2019-01-03,10796.8,10814.05,10661.25,10672.25,3941.51,4914.32,-972.81,2835.58,2801.06,34.52,16.79000092
NIFTY 50,2019-01-02,10868.85,10895.35,10735.05,10792.5,2573.57,3194.63,-621.06,3075.06,3301.24,-226.18,16.38999939
NIFTY 50,2019-01-01,10881.7,10923.6,10807.1,10910.1,1665.45,1713.64,-48.19,1591.3,1448.72,142.58,15.32999992
NIFTY 50,2018-12-31,10913.2,10923.55,10853.2,10862.55,1614.9,1941.77,-326.87,2300.55,1978.57,321.98,16.0
NIFTY 50,2018-12-28,10820.95,10893.6,10817.15,10859.9,2531.77,2651.37,-119.6,3190.57,1991.17,1199.4,15.27000046
NIFTY 50,2018-12-27,10817.9,10834.2,10764.45,10779.8,5535.79,3803.88,1731.91,5731.12,6394.12,-663.0,16.06999969
NIFTY 50,2018-12-26,10635.45,10747.5,10534.55,10729.85,1789.74,1709.46,80.28,2872.45,3010.08,-137.63,15.92000008
NIFTY 50,2018-12-24,10780.9,10782.3,10649.25,10663.5,1732.56,2309.66,-577.1,2076.76,1890.62,186.14,15.75
NIFTY 50,2018-12-21,10944.25,10963.65,10738.65,10754.0,6527.14,6393.0,134.14,3984.76,4473.31,-488.55,15.98999977
NIFTY 50,2018-12-20,10885.2,10962.55,10880.05,10951.7,3955.48,4341.92,-386.44,2905.17,2817.21,87.96,14.32999992
NIFTY 50,2018-12-19,10930.55,10985.15,10928.0,10967.3,5900.74,4691.53,1209.21,3730.98,4212.44,-481.46,14.65999985
NIFTY 50,2018-12-18,10850.9,10915.4,10819.1,10908.7,4353.14,4208.38,144.76,2618.05,2800.65,-182.6,14.57999992
NIFTY 50,2018-12-17,10853.2,10900.35,10844.85,10888.35,3220.76,3281.71,-60.95,2421.03,2497.87,-76.84,14.53999996
NIFTY 50,2018-12-14,10784.5,10815.75,10752.1,10805.45,3722.25,2860.31,861.94,2778.14,3080.66,-302.52,15.15999985
NIFTY 50,2018-12-13,10810.75,10838.6,10749.5,10791.55,4932.99,4257.85,675.14,3131.57,3183.43,-51.86,15.55000019
NIFTY 50,2018-12-12,10591.0,10752.2,10560.8,10737.6,4177.05,5476.48,-1299.43,4215.09,3093.8,1121.29,15.81000042
NIFTY 50,2018-12-11,10350.05,10567.15,10333.85,10549.15,3763.76,6184.82,-2421.06,5183.28,2927.6,2255.68,17.95000076
NIFTY 50,2018-12-10,10508.7,10558.85,10474.95,10488.45,4041.44,3925.22,116.22,3585.42,3731.22,-145.8,20.44000053
NIFTY 50,2018-12-07,10644.8,10704.55,10599.35,10693.7,3651.38,4468.78,-817.4,3045.72,2803.16,242.56,18.59000015
NIFTY 50,2018-12-06,10718.15,10722.65,10588.25,10601.15,5529.92,5457.45,72.47,2893.21,3282.99,-389.78,19.30999947
NIFTY 50,2018-12-05,10820.45,10821.05,10747.95,10782.9,5062.16,5419.98,-357.82,2303.99,3095.58,-791.59,18.38999939
NIFTY 50,2018-12-04,10877.1,10890.95,10833.35,10869.5,5228.96,5284.85,-55.89,2215.19,2736.57,-521.38,18.11000061
NIFTY 50,2018-12-03,10930.7,10941.2,10845.35,10883.75,5273.53,4980.41,293.12,3487.98,4294.43,-806.45,18.21999931
NIFTY 50,2018-11-30,10892.1,10922.45,10835.1,10876.75,12172.1,12504.72,-332.62,5015.36,3525.71,1489.65,19.15999985
NIFTY 50,2018-11-29,10808.7,10883.05,10782.35,10858.7,8878.36,8054.89,823.47,7649.48,6676.17,973.31,18.70000076
NIFTY 50,2018-11-28,10708.75,10757.8,10699.85,10728.85,6286.63,5325.37,961.26,3692.76,4023.05,-330.29,17.95999908
NIFTY 50,2018-11-27,10621.45,10695.15,10596.35,10685.6,5654.3,4842.78,811.52,3370.14,3338.93,31.21,18.31999969
NIFTY 50,2018-11-26,10568.3,10637.8,10489.75,10628.6,4756.12,4693.38,62.74,4276.96,3925.18,351.78,20.39999962
NIFTY 50,2018-11-22,10612.65,10646.25,10512.0,10526.75,3402.36,2956.12,446.24,2294.96,2245.28,49.68,19.15999985
NIFTY 50,2018-11-21,10670.95,10671.3,10562.35,10600.05,3237.55,4889.59,-1652.04,3682.97,3076.24,606.73,19.55999947
NIFTY 50,2018-11-20,10740.1,10740.85,10640.85,10656.2,3278.92,4032.09,-753.17,2790.96,2835.02,-44.06,19.32999992
NIFTY 50,2018-11-19,10731.25,10774.7,10688.8,10763.4,4750.06,3646.7,1103.36,2894.59,3204.85,-310.26,19.26000023
NIFTY 50,2018-11-16,10644.0,10695.15,10631.15,10682.2,5637.94,4793.12,844.82,3866.07,4238.31,-372.24,18.35000038
NIFTY 50,2018-11-15,10580.6,10646.5,10557.5,10616.7,6077.91,4034.85,2043.06,3284.61,3449.92,-165.31,18.45000076
NIFTY 50,2018-11-14,10634.9,10651.6,10532.7,10576.3,5516.81,5239.43,277.38,4795.18,5067.42,-272.24,18.82999992
NIFTY 50,2018-11-13,10451.9,10596.25,10440.55,10582.5,3408.13,3903.08,-494.95,2681.5,2345.72,335.78,18.70000076
NIFTY 50,2018-11-12,10607.8,10645.5,10464.05,10482.2,4499.38,3667.23,832.15,2054.48,3128.32,-1073.84,19.37000084
NIFTY 50,2018-11-09,10614.7,10619.55,10544.85,10585.2,6394.98,5780.84,614.14,3039.8,3377.08,-337.28,17.77000046
NIFTY 50,2018-11-07,10614.45,10616.45,10582.3,10598.4,66.4,35.38,31.02,30.96,3.85,27.11,17.71999931
NIFTY 50,2018-11-06,10552.0,10600.25,10491.45,10530.0,3753.54,4253.25,-499.71,2749.81,2631.12,118.69,18.51000023
NIFTY 50,2018-11-05,10558.75,10558.8,10477.0,10524.0,4458.1,4445.76,12.34,2188.0,2809.94,-621.94,19.47999954
NIFTY 50,2018-11-02,10462.3,10606.95,10457.7,10553.0,9069.85,9266.75,-196.9,5168.37,4315.38,852.99,18.22999954
NIFTY 50,2018-11-01,10441.7,10441.9,10341.9,10380.45,,,,,,,19.19000053
NIFTY 50,2018-10-31,10209.55,10396.0,10105.1,10386.6,,,,,,,19.79999924
NIFTY 50,2018-10-30,10239.4,10285.1,10175.35,10198.4,3974.81,5566.83,-1592.02,3794.23,2431.19,1363.04,20.5
NIFTY 50,2018-10-29,10078.1,10275.3,10020.35,10250.85,4411.77,6642.56,-2230.79,5452.14,2925.24,2526.9,19.82999992
NIFTY 50,2018-10-26,10122.35,10128.85,10004.55,10030.0,4230.71,5587.37,-1356.66,4220.65,2344.76,1875.89,19.22999954
NIFTY 50,2018-10-25,10135.05,10166.6,10079.3,10124.9,6666.82,8162.53,-1495.71,7810.65,7471.05,339.6,18.95999908
NIFTY 50,2018-10-24,10278.15,10290.65,10126.7,10224.75,4544.54,6591.08,-2046.54,5330.32,3456.81,1873.51,18.87999916
NIFTY 50,2018-10-23,10152.6,10222.1,10102.35,10146.8,4996.8,5337.15,-340.35,4907.48,4791.07,116.41,19.04000092
NIFTY 50,2018-10-22,10405.85,10408.55,10224.0,10245.25,4827.11,5339.02,-511.91,3775.75,3472.54,303.21,21.36000061
NIFTY 50,2018-10-19,10339.7,10380.1,10249.6,10303.55,6916.01,7534.27,-618.26,4225.6,4227.74,-2.14,19.79000092
NIFTY 50,2018-10-17,10688.7,10710.15,10436.45,10453.05,4680.64,4540.62,140.02,3547.7,3890.81,-343.11,17.97999954
NIFTY 50,2018-10-16,10550.15,10604.9,10525.3,10584.75,3941.17,5106.8,-1165.63,3781.17,2721.73,1059.44,17.37000084
NIFTY 50,2018-10-15,10524.2,10526.3,10410.15,10512.5,3913.95,3846.09,67.86,2477.8,2183.02,294.78,18.88999939
NIFTY 50,2018-10-12,10331.55,10492.45,10322.15,10472.5,4735.26,6057.39,-1322.13,4564.8,3277.51,1287.29,18.62999916
NIFTY 50,2018-10-11,10169.8,10335.95,10138.6,10234.65,4936.43,7805.84,-2869.41,5168.47,3280.29,1888.18,20.54999924
NIFTY 50,2018-10-10,10331.85,10482.35,10318.25,10460.1,5976.88,7072.93,-1096.05,5347.23,3454.29,1892.94,17.90999985
NIFTY 50,2018-10-09,10390.3,10397.6,10279.35,10301.05,4610.61,5853.07,-1242.46,3956.84,2430.84,1526.0,19.76000023
NIFTY 50,2018-10-08,10310.15,10398.35,10198.4,10348.05,5414.14,7219.21,-1805.07,5153.58,3179.61,1973.97,20.14999962
NIFTY 50,2018-10-05,10514.1,10540.65,10261.9,10316.45,4867.87,8238.01,-3370.14,6434.73,4532.66,1902.07,19.72999954
NIFTY 50,2018-10-04,10754.7,10754.7,10547.25,10599.25,5387.49,8148.12,-2760.63,6132.11,4308.52,1823.59,18.92000008
NIFTY 50,2018-10-03,10982.7,10989.05,10843.75,10858.25,7488.54,9038.58,-1550.04,4785.31,3382.84,1402.47,18.12000084
NIFTY 50,2018-10-01,10930.9,11035.65,10821.55,11008.3,5687.74,7529.37,-1841.63,4948.82,3143.88,1804.94,16.84000015
NIFTY 50,2018-09-28,11008.1,11034.1,10850.3,10930.45,7354.62,9054.56,-1699.94,8022.84,4766.5,3256.34,17.0
NIFTY 50,2018-09-27,11079.8,11089.45,10953.35,10977.55,8870.72,8318.28,552.44,6559.62,6746.31,-186.69,16.92000008
NIFTY 50,2018-09-26,11145.55,11145.55,10993.05,11053.8,5867.51,6677.46,-809.95,4982.95,3427.51,1555.44,17.09000015
NIFTY 50,2018-09-25,10969.95,11080.6,10882.85,11067.45,6043.84,7275.54,-1231.7,6271.86,3987.6,2284.26,16.68000031
NIFTY 50,2018-09-24,11164.4,11170.15,10943.6,10967.4,7589.48,8113.42,-523.94,5471.0,3943.33,1527.67,17.43000031
NIFTY 50,2018-09-21,11271.3,11346.8,10866.45,11143.1,15442.5,14681.8,760.7,6336.08,5839.05,497.03,15.53999996
NIFTY 50,2018-09-19,11326.65,11332.05,11210.9,11234.35,4265.45,6450.0,-2184.55,3962.55,2761.25,1201.3,14.01000023
NIFTY 50,2018-09-18,11381.55,11411.45,11268.95,11278.9,4704.44,5848.17,-1143.73,3191.29,2926.63,264.66,14.42000008
NIFTY 50,2018-09-17,11464.95,11464.95,11366.9,11377.75,4005.96,4112.5,-106.54,2441.9,2622.26,-180.36,14.5
NIFTY 50,2018-09-14,11443.5,11523.25,11430.55,11515.2,7369.36,6278.8,1090.56,3084.35,2969.21,115.14,13.84000015
NIFTY 50,2018-09-12,11340.1,11380.75,11250.2,11369.9,4219.56,5305.95,-1086.39,3379.78,2838.34,541.44,14.25
NIFTY 50,2018-09-11,11476.85,11479.4,11274.0,11287.5,8015.47,9469.83,-1454.36,4006.24,3256.62,749.62,15.32999992
NIFTY 50,2018-09-10,11570.25,11573.0,11427.3,11438.1,5433.65,6275.33,-841.68,3521.5,3811.16,-289.66,15.19999981
NIFTY 50,2018-09-07,11558.25,11603.0,11484.4,11589.1,4816.7,4779.14,37.56,4623.47,3681.02,942.45,13.89000034
NIFTY 50,2018-09-06,11514.15,11562.25,11436.05,11536.9,5663.96,6118.96,-455.0,3428.89,2816.91,611.98,13.72000027
NIFTY 50,2018-09-05,11514.85,11542.65,11393.85,11476.95,5548.58,5932.25,-383.67,5098.55,4921.6,176.95,13.64999962
NIFTY 50,2018-09-04,11598.75,11602.55,11496.85,11520.3,4342.64,4310.0,32.64,4889.4,4910.81,-21.41,13.77999973
NIFTY 50,2018-09-03,11751.8,11751.8,11567.4,11582.35,4251.55,4272.68,-21.13,3716.84,4258.96,-542.12,13.39000034
NIFTY 50,2018-08-31,11675.85,11727.65,11640.1,11680.5,,,,,,,12.60000038
NIFTY 50,2018-08-30,11694.75,11698.8,11639.7,11676.8,6910.26,5952.25,958.01,4704.33,6303.0,-1598.67,12.40999985
NIFTY 50,2018-08-29,11744.95,11753.2,11678.85,11691.9,3589.15,5005.02,-1415.87,4315.96,3201.6,1114.36,12.43999958
NIFTY 50,2018-08-28,11731.95,11760.2,11710.5,11738.5,4082.28,4243.33,-161.05,2962.38,3161.66,-199.28,12.43000031
NIFTY 50,2018-08-27,11605.85,11700.95,11595.6,11691.95,4097.72,3845.2,252.52,3953.87,2836.63,1117.24,12.23999977
NIFTY 50,2018-08-24,11566.6,11604.6,11532.0,11557.1,4570.75,4646.53,-75.78,3565.61,2660.86,904.75,12.40999985
