Date,FII_Gross_Purchase,FII_Gross_Sales,FII_Net_Purchase_Sales,DII_Gross_Purchase,DII_Gross_Sales,DII_Net_Purchase_Sales
22-May-14,"6,656.03","6,951.02",-294.99,"2,086.27","1,883.20",203.07
21-May-14,"5,630.60","5,896.82",-266.22,"1,575.70","2,014.73",-439.03
20-May-14,"7,008.21","7,112.74",-104.53,"1,560.27","2,217.10",-656.83
19-May-14,"8,446.21","7,096.17","1,350.04","3,299.12","3,647.60",-348.48
16-May-14,"11,962.31","8,327.49","3,634.82","3,329.16","3,678.48",-349.32
15-May-14,"4,821.30","3,886.36",934.94,"1,705.37","2,090.77",-385.4
14-May-14,"5,378.75","3,858.67","1,520.08","1,294.01","1,704.02",-410.01
13-May-14,"6,199.33","4,173.10","2,026.23","1,638.14","2,287.56",-649.42
12-May-14,"4,606.00","3,388.05","1,217.95","1,939.85","1,847.29",92.56
09-May-14,"4,671.34","3,402.56","1,268.78","1,670.16","1,745.46",-75.3
08-May-14,"3,546.43","3,183.19",363.24,"1,371.27","1,491.17",-119.9
07-May-14,"4,257.46","4,138.35",119.11,"1,250.19","1,509.07",-258.88
06-May-14,"1,702.11","1,656.18",45.93,"1,352.01","1,407.74",-55.73
05-May-14,"2,237.00","1,957.14",279.86,"1,065.17","1,065.17",0
02-May-14,"2,777.61","2,390.66",386.95,772.4,"1,178.05",-405.65
30-Apr-14,"4,444.92","3,990.44",454.48,"1,329.06","1,322.60",6.46
29-Apr-14,"2,736.04","2,448.06",287.98,853.04,"1,403.93",-550.89
28-Apr-14,"3,541.13","3,464.11",77.02,931.52,"1,302.05",-370.53
25-Apr-14,"4,618.36","4,323.35",295.01,"1,055.59","1,472.89",-417.3
23-Apr-14,"5,607.62","4,840.01",767.61,"1,732.51","2,266.39",-533.88
22-Apr-14,"2,520.78","2,357.85",162.93,"1,074.26","1,372.72",-298.46
21-Apr-14,"2,258.18","2,045.33",212.85,"1,419.49","1,637.15",-217.66
17-Apr-14,"3,360.34","2,926.94",433.4,"1,531.02","1,653.77",-122.75
16-Apr-14,"2,998.97","3,043.66",-44.69,"1,058.34","1,406.04",-347.7
15-Apr-14,"3,695.95","3,717.58",-21.63,"1,150.09","1,428.36",-278.27
11-Apr-14,"3,790.37","4,152.66",-362.29,"1,727.61","1,362.69",364.92
10-Apr-14,"5,030.87","4,688.12",342.75,"1,881.94","1,868.49",13.45
09-Apr-14,"5,347.46","4,303.60","1,043.86","1,576.68","2,040.46",-463.78
07-Apr-14,"3,591.96","2,888.25",703.71,689.84,"1,771.20","-1,081.36"
04-Apr-14,"3,106.52","2,874.06",232.46,977.9,"2,102.96","-1,125.06"
03-Apr-14,"4,733.22","4,015.83",717.39,"1,091.01","1,807.58",-716.57
02-Apr-14,"4,650.19","4,055.52",594.67,"1,455.93","1,927.71",-471.78
01-Apr-14,"3,568.87","3,183.21",385.66,"1,158.87","1,406.75",-247.88
31-Mar-14,"4,248.84","3,305.98",942.86,"1,358.08","1,969.30",-611.22
28-Mar-14,"4,323.80","2,960.93","1,362.87","1,360.21","1,568.55",-208.34
27-Mar-14,"8,064.48","5,872.55","2,191.93","2,324.96","2,916.79",-591.83
26-Mar-14,"3,965.79","2,961.27","1,004.52","1,644.44","2,000.55",-356.11
25-Mar-14,"3,943.00","2,720.00","1,223.00","1,177.00","1,721.00",-544
24-Mar-14,"3,889.48","2,423.86","1,465.62",972.7,"1,743.09",-770.39
21-Mar-14,"8,460.75","4,238.65","4,222.10","3,605.21","7,681.81","-4,076.60"
20-Mar-14,"3,528.74","2,806.72",722.02,945.3,"1,508.59",-563.29
19-Mar-14,"4,655.28","3,585.54","1,069.74","1,328.84","1,939.80",-610.96
18-Mar-14,"4,629.09","3,617.14","1,011.95","1,156.69","1,358.66",-201.97
14-Mar-14,"3,951.44","2,969.25",982.19,733.47,"1,599.89",-866.42
13-Mar-14,"3,955.11","3,338.49",616.62,"1,215.54","1,529.94",-314.4
12-Mar-14,"3,219.19","2,354.84",864.35,654.43,"1,476.40",-821.97
11-Mar-14,"4,406.51","2,935.28","1,471.23","1,050.23","2,381.96","-1,331.73"
10-Mar-14,"5,106.66","3,853.01","1,253.65","1,578.41","2,623.23","-1,044.82"
07-Mar-14,"6,398.33","3,820.89","2,577.44","1,678.02","2,347.60",-669.58
06-Mar-14,"4,038.74","2,765.81","1,272.93",989.17,"1,556.27",-567.1
05-Mar-14,"3,103.41","2,366.12",737.29,983.98,"1,185.83",-201.85
04-Mar-14,"2,528.91","2,343.30",185.61,"1,087.73","1,432.23",-344.5
03-Mar-14,"2,524.18","2,325.65",198.53,"2,717.47","1,151.16","1,566.31"
28-Feb-14,"6,737.21","6,145.39",591.82,"1,334.45","1,322.43",12.02
26-Feb-14,"4,047.65","3,536.50",511.15,"1,163.89","1,415.80",-251.91
25-Feb-14,"2,649.66","2,226.25",423.41,790.52,"1,079.64",-289.12
24-Feb-14,"2,379.03","2,112.16",266.87,580.59,829.08,-248.49
21-Feb-14,"2,371.43","1,768.02",603.41,582.18,963.73,-381.55
20-Feb-14,"2,382.18","2,175.72",206.46,457.4,"1,058.11",-600.71
19-Feb-14,"1,812.17","1,343.70",468.47,458.89,797.63,-338.74
18-Feb-14,"2,327.07","2,034.84",292.23,738.64,893.47,-154.83
17-Feb-14,"2,461.48","1,938.66",522.82,490.88,736.05,-245.17
14-Feb-14,"2,345.63","2,361.49",-15.86,805.14,850.14,-45
13-Feb-14,"2,470.02","2,070.62",399.4,763.56,"1,055.96",-292.4
12-Feb-14,"2,680.61","2,468.62",211.99,"1,377.02","1,638.98",-261.96
11-Feb-14,"2,488.58","2,653.98",-165.4,"1,290.08","1,047.71",242.37
10-Feb-14,"2,052.14","2,507.32",-455.18,"1,378.61","1,083.82",294.79
07-Feb-14,"2,787.00","2,776.25",10.75,"1,641.95","1,031.15",610.8
06-Feb-14,"2,787.00","2,776.25",10.75,"1,641.95","1,031.15",610.8
05-Feb-14,"2,286.14","2,862.34",-576.2,"1,610.18",794.95,815.23
04-Feb-14,"1,897.83","3,131.85","-1,234.02","1,969.84","1,105.29",864.55
03-Feb-14,"2,798.91","3,451.88",-652.97,"1,294.09",967.08,327.01
29-Jan-14,"3,251.51","3,001.03",250.48,"1,287.61","1,304.48",-16.87
28-Jan-14,"2,756.77","4,024.12","-1,267.35","2,468.29","1,289.48","1,178.81"
27-Jan-14,"2,733.82","4,068.03","-1,334.21","1,484.00","1,332.98",151.02
24-Jan-14,"3,136.11","3,367.07",-230.96,"1,093.35","1,171.40",-78.05
23-Jan-14,"3,213.91","2,780.31",433.6,842.28,"1,235.96",-393.68
22-Jan-14,"3,241.20","2,961.75",279.45,917.03,"1,007.60",-90.57
21-Jan-14,"2,862.48","2,906.22",-43.74,"1,031.91",850.41,181.5
20-Jan-14,"2,605.65","2,220.76",384.89,859.79,"1,170.26",-310.47
17-Jan-14,"4,973.63","4,898.36",75.27,"1,516.24","1,374.59",141.65
16-Jan-14,"3,676.96","3,197.68",479.28,868.11,"1,659.86",-791.75
15-Jan-14,"3,635.25","2,921.96",713.29,781.7,"1,471.72",-690.02
14-Jan-14,"2,393.40","2,654.28",-260.88,587.23,685.16,-97.93
13-Jan-14,"2,977.97","2,564.12",413.85,778.96,"1,096.48",-317.52
10-Jan-14,"3,116.25","3,048.09",68.16,"1,315.14","1,233.41",81.73
09-Jan-14,"2,842.61","2,846.35",-3.74,"1,171.95","1,290.40",-118.45
08-Jan-14,"2,789.11","2,709.43",79.68,"1,114.10","1,202.25",-88.15
07-Jan-14,"2,227.91","2,794.93",-567.02,"1,115.68","1,056.24",59.44
06-Jan-14,"1,928.90","2,247.81",-318.91,"1,080.83","1,103.37",-22.54
03-Jan-14,"1,876.98","1,895.04",-18.06,927.26,"1,208.03",-280.77
02-Jan-14,"2,396.16","1,722.11",674.05,914.67,"1,104.42",-189.75
01-Jan-14,225.12,214.96,10.16,359.22,581.34,-222.12
30-Dec-13,"1,304.93","1,188.87",116.06,676.58,883.73,-207.15
27-Dec-13,"1,352.35","1,056.59",295.76,793.34,953.19,-159.85
26-Dec-13,"2,665.98","1,922.28",743.7,"1,133.18","1,336.62",-203.44
24-Dec-13,"1,175.13","1,134.46",40.67,819.29,863.19,-43.9
23-Dec-13,"2,781.45","2,646.03",135.42,980.95,942.6,38.35
20-Dec-13,"3,444.87","2,454.68",990.19,"1,155.52","1,403.47",-247.95
19-Dec-13,"4,286.14","2,022.03","2,264.11","1,617.49","1,659.08",-41.59
18-Dec-13,"4,557.33","3,358.73","1,198.60",973.59,"1,386.60",-413.01
17-Dec-13,"3,130.68","2,880.75",249.93,"1,057.52","1,154.35",-96.83
16-Dec-13,"2,333.74","2,174.19",159.55,997.8,"1,127.30",-129.5
13-Dec-13,"3,121.35","3,553.37",-432.02,991.13,"1,036.20",-45.07
12-Dec-13,"2,876.19","2,688.38",187.81,750.14,"1,104.99",-354.85
11-Dec-13,"2,972.33","2,009.62",962.71,712.69,"1,554.64",-841.95
10-Dec-13,"4,574.97","4,179.29",395.68,"1,165.87","1,794.03",-628.16
09-Dec-13,"4,863.10","2,389.93","2,473.17","1,236.34","2,442.15","-1,205.81"
06-Dec-13,"3,111.35","2,247.58",863.77,946.59,"1,690.52",-743.93
05-Dec-13,"3,925.95","2,774.44","1,151.51","1,138.04","1,812.06",-674.02
04-Dec-13,"2,340.77","2,288.66",52.11,"1,034.55","1,052.60",-18.05
03-Dec-13,"2,538.40","2,021.81",516.59,883.29,"1,554.55",-671.26
02-Dec-13,"2,247.86","1,456.89",790.97,692.3,"1,310.50",-618.2
29-Nov-13,"2,632.22","1,887.06",745.16,"1,042.58","1,144.34",-101.76
28-Nov-13,"3,136.23","3,033.32",102.91,"1,790.80","1,460.29",330.51
27-Nov-13,"2,410.92","2,459.45",-48.53,778.26,836.39,-58.13
26-Nov-13,"6,271.27","6,610.43",-339.16,"1,181.92","1,538.82",-356.9
25-Nov-13,"2,558.30","1,720.50",837.8,667.72,"1,460.15",-792.43
22-Nov-13,"1,864.71","1,867.54",-2.83,705.87,958.32,-252.45
21-Nov-13,"2,445.54","2,505.34",-59.8,623.68,"1,274.34",-650.66
20-Nov-13,"2,626.72","2,546.32",80.4,711,994.81,-283.81
19-Nov-13,"2,835.17","1,820.56","1,014.61",654.41,"1,380.96",-726.55
18-Nov-13,"3,504.59","2,346.02","1,158.57",677.3,"1,332.70",-655.4
14-Nov-13,"2,624.00","1,653.97",970.03,838.72,"1,249.53",-410.81
13-Nov-13,"2,592.58","2,292.88",299.7,892.26,"1,145.27",-253.01
12-Nov-13,"2,558.77","2,211.19",347.58,520.8,"1,391.20",-870.4
11-Nov-13,"2,317.24","1,983.74",333.5,562.01,"1,344.54",-782.53
08-Nov-13,"2,366.40","1,954.37",412.03,652.33,"1,567.96",-915.63
07-Nov-13,"2,059.67","1,580.43",479.24,613.88,"1,328.95",-715.07
06-Nov-13,"2,072.48","1,800.78",271.7,600.34,"1,145.54",-545.2
05-Nov-13,"2,993.35","2,830.82",162.53,539.05,"1,223.01",-683.96
03-Nov-13,5.03,1.05,3.98,12.47,12.75,-0.28
01-Nov-13,"2,572.92","2,385.97",186.95,"1,002.27","1,424.97",-422.7
30-Oct-13,"2,910.20","1,893.43","1,016.77",907.29,"1,457.89",-550.6
29-Oct-13,"2,838.12","1,735.08","1,103.04",991.53,"1,885.57",-894.04
28-Oct-13,"2,328.97","1,692.19",636.78,458.04,"1,360.72",-902.68
25-Oct-13,"2,300.66","1,673.67",626.99,657.4,"1,155.35",-497.95
24-Oct-13,"2,890.31","1,898.48",991.83,800.89,"1,536.29",-735.4
23-Oct-13,"2,605.31","1,960.51",644.8,752.53,"1,298.10",-545.57
22-Oct-13,"2,548.94","1,754.04",794.9,639.48,"1,484.78",-845.3
21-Oct-13,"2,871.82","1,840.03","1,031.79",782.48,"1,506.58",-724.1
18-Oct-13,"3,861.16","2,108.18","1,752.98","1,105.15","1,667.38",-562.23
17-Oct-13,"3,942.60","2,832.67","1,109.93",590.91,"1,740.13","-1,149.22"
15-Oct-13,"2,546.04","1,409.81","1,136.23",571.31,"1,606.65","-1,035.34"
14-Oct-13,"2,237.36","1,507.07",730.29,555.35,"1,196.55",-641.2
11-Oct-13,"2,765.32","1,754.87","1,010.45",947.35,"1,491.54",-544.19
10-Oct-13,"2,294.53","1,680.26",614.27,933.06,"1,393.53",-460.47
09-Oct-13,"2,706.65","2,380.07",326.58,"1,265.51","1,362.61",-97.1
08-Oct-13,"2,611.10","2,384.78",226.32,706.64,"1,160.99",-454.35
07-Oct-13,"2,422.94","1,928.81",494.13,794.74,"1,062.20",-267.46
04-Oct-13,"2,316.54","1,775.18",541.36,843.71,"1,145.78",-302.07
03-Oct-13,"3,891.02","2,893.81",997.21,"1,074.65","1,567.65",-493
01-Oct-13,"1,728.67","1,835.63",-106.96,944.22,818.87,125.35
30-Sep-13,"2,147.39","2,667.03",-519.64,"1,072.96",983.2,89.76
27-Sep-13,"1,787.12","2,032.07",-244.95,941.05,"1,056.32",-115.27
26-Sep-13,"3,432.45","3,260.30",172.15,"1,178.09","1,540.20",-362.11
25-Sep-13,"3,365.87","2,983.42",382.45,772.14,"1,245.42",-473.28
24-Sep-13,"3,122.21","3,143.30",-21.09,"1,036.30","1,530.04",-493.74
23-Sep-13,"2,779.44","2,860.01",-80.57,822.05,"1,567.93",-745.88
20-Sep-13,"5,476.38","4,530.62",945.76,"1,080.60","1,870.82",-790.22
19-Sep-13,"7,118.16","3,574.32","3,543.84","1,324.83","3,154.55","-1,829.72"
18-Sep-13,"2,476.35","1,896.22",580.13,680.82,"1,189.23",-508.41
17-Sep-13,"2,345.89","2,027.84",318.05,477.43,978.62,-501.19
16-Sep-13,"2,829.31","2,546.44",282.87,"1,032.31","1,457.48",-425.17
13-Sep-13,"2,688.62","2,786.62",-98,744.2,896.29,-152.09
12-Sep-13,"3,764.75","2,834.21",930.54,"1,065.48","1,460.97",-395.49
11-Sep-13,"3,272.46","2,685.96",586.5,"1,309.22","1,695.34",-386.12
10-Sep-13,"5,984.75","3,421.15","2,563.60",954.02,"2,352.07","-1,398.05"
06-Sep-13,"3,856.12","3,055.41",800.71,"1,204.47","1,443.00",-238.53
05-Sep-13,"4,293.44","3,192.03","1,101.41","1,158.60","1,651.42",-492.82
04-Sep-13,"2,800.26","2,627.73",172.53,970.18,"1,192.54",-222.36
03-Sep-13,"2,065.95","2,782.11",-716.16,"1,400.58",804.15,596.43
02-Sep-13,"2,513.48","2,037.56",475.92,697.06,982.87,-285.81
30-Aug-13,"6,422.29","6,501.14",-78.85,"2,251.77","1,520.70",731.07
29-Aug-13,"4,904.11","5,152.29",-248.18,"1,649.16","1,724.96",-75.8
28-Aug-13,"4,107.00","5,227.43","-1,120.43","2,243.56","1,736.78",506.78
27-Aug-13,"2,936.12","4,310.11","-1,373.99","1,713.12","1,232.62",480.5
26-Aug-13,"2,251.05","2,858.48",-607.43,"1,472.37","1,062.38",409.99
23-Aug-13,"3,433.98","3,582.55",-148.57,"1,496.80",740.93,755.87
22-Aug-13,"3,531.13","4,808.77","-1,277.64","1,682.21","1,292.55",389.66
21-Aug-13,"3,955.22","4,747.33",-792.11,"1,831.70","1,056.25",775.45
20-Aug-13,"2,989.94","4,414.26","-1,424.32","1,991.20",925.05,"1,066.15"
19-Aug-13,"2,805.12","3,485.20",-680.08,"1,458.93","1,086.28",372.65
16-Aug-13,"4,336.64","4,899.87",-563.23,"1,940.51","1,208.28",732.23
14-Aug-13,"2,819.20","2,571.24",247.96,"1,401.47","1,152.19",249.28
13-Aug-13,"3,419.10","3,192.02",227.08,"1,242.50","1,127.21",115.29
12-Aug-13,"3,227.31","2,818.95",408.36,"1,122.89",864.08,258.81
08-Aug-13,"2,888.12","3,283.90",-395.78,"1,484.38",968.23,516.15
07-Aug-13,"3,428.17","3,779.09",-350.92,"1,561.88","1,300.15",261.73
06-Aug-13,"3,275.31","3,062.57",212.74,"1,217.41","1,541.15",-323.74
05-Aug-13,"2,900.52","2,867.17",33.35,833.89,"1,137.02",-303.13
02-Aug-13,"3,358.14","3,074.35",283.79,"1,174.47","1,515.07",-340.6
01-Aug-13,"3,704.13","3,526.35",177.78,"1,263.28","1,556.90",-293.62
29-Jul-13,"2,180.38","2,412.15",-231.77,"1,108.18","1,209.44",-101.26
26-Jul-13,"2,787.19","2,509.15",278.04,"1,116.55","1,605.72",-489.17
25-Jul-13,"4,232.84","4,675.78",-442.94,"1,978.18","2,116.98",-138.8
24-Jul-13,"2,871.92","3,276.42",-404.5,"1,384.44","1,713.24",-328.8
23-Jul-13,"2,527.54","2,316.18",211.36,"1,072.01","1,011.15",60.86
22-Jul-13,"1,758.33","2,164.35",-406.02,"1,262.87",963.02,299.85
19-Jul-13,"3,396.35","3,144.09",252.26,"1,364.17","1,593.27",-229.1
18-Jul-13,"3,188.45","3,366.74",-178.29,"1,423.83","1,663.24",-239.41
17-Jul-13,"4,218.43","4,244.52",-26.09,"1,902.53","1,976.39",-73.86
16-Jul-13,"2,503.01","2,860.41",-357.4,"1,371.11","1,581.66",-210.55
15-Jul-13,"1,908.56","2,135.81",-227.25,"1,217.46",763.18,454.28
12-Jul-13,"2,902.70","2,257.88",644.82,"1,153.92","1,298.89",-144.97
11-Jul-13,"2,527.29","1,889.03",638.26,842.71,"1,077.32",-234.61
10-Jul-13,"2,004.86","1,929.40",75.46,"1,011.37",982.59,28.78
09-Jul-13,"2,603.01","2,437.41",165.6,"1,070.75","1,032.92",37.83
08-Jul-13,"2,117.95","2,322.41",-204.46,831.09,890.2,-59.11
05-Jul-13,"1,545.40","1,561.11",-15.71,891.54,786.27,105.27
04-Jul-13,"2,079.02","1,914.46",164.56,948.57,"1,024.78",-76.21
03-Jul-13,"2,335.64","3,040.70",-705.06,"1,207.37",954.49,252.88
02-Jul-13,"2,301.07","2,344.27",-43.2,993.01,"1,118.34",-125.33
01-Jul-13,"2,272.67","2,274.14",-1.47,"1,196.82",983.22,213.6
28-Jun-13,"5,792.07","4,667.76","1,124.31","1,430.12","2,011.40",-581.28
27-Jun-13,"5,110.77","6,154.04","-1,043.27","1,290.11",931.73,358.38
26-Jun-13,"3,062.40","3,610.19",-547.79,"1,187.00",850.02,336.98
25-Jun-13,"2,519.40","3,805.26","-1,285.86","1,993.06","1,168.70",824.36
24-Jun-13,"2,344.26","3,897.24","-1,552.98","1,897.71",966.6,931.11
21-Jun-13,"2,796.90","4,565.50","-1,768.60","2,167.16",970.51,"1,196.65"
20-Jun-13,"2,283.48","4,377.54","-2,094.06","2,605.19","1,272.69","1,332.50"
19-Jun-13,"1,984.88","2,529.84",-544.96,"1,171.53",755.71,415.82
18-Jun-13,"1,784.15","2,381.53",-597.38,"1,246.13",663.48,582.65
17-Jun-13,"1,693.88","1,858.98",-165.1,"1,123.21",761.68,361.53
14-Jun-13,"3,390.93","3,696.61",-305.68,"1,648.51",737.89,910.62
13-Jun-13,"2,460.85","3,018.91",-558.06,"1,691.25",977.48,713.77
12-Jun-13,"2,511.04","3,571.21","-1,060.17","1,788.65","1,070.76",717.89
11-Jun-13,"2,612.89","3,498.74",-885.85,"1,754.63","1,441.21",313.42
10-Jun-13,"2,229.24","2,343.24",-114,764.93,834.68,-69.75
07-Jun-13,"2,444.08","2,286.18",157.9,980.79,808.09,172.7
06-Jun-13,"2,088.43","2,358.90",-270.47,"1,033.05",734.97,298.08
05-Jun-13,"2,305.86","2,217.37",88.49,790.34,890.09,-99.75
04-Jun-13,"2,434.43","2,349.64",84.79,802.98,"1,019.43",-216.45
03-Jun-13,"2,467.79","2,554.46",-86.67,970.34,"1,042.15",-71.81
30-May-13,"5,826.88","5,039.41",787.47,"1,070.88","1,386.74",-315.86
29-May-13,"2,995.56","2,351.75",643.81,620.84,928.96,-308.12
28-May-13,"2,851.06","2,139.94",711.12,708.9,"1,216.72",-507.82
27-May-13,"2,525.75","2,119.72",406.03,696.51,"1,212.90",-516.39
24-May-13,"2,337.08","2,575.64",-238.56,"1,080.30","1,213.09",-132.79
23-May-13,"3,783.20","3,466.97",316.23,"1,162.23","1,700.98",-538.75
22-May-13,"2,733.20","2,193.01",540.19,554.13,"1,527.28",-973.15
21-May-13,"2,837.79","2,158.35",679.44,686.14,"1,552.84",-866.7
20-May-13,"3,043.41","2,290.04",753.37,"1,011.53","1,775.85",-764.32
17-May-13,"3,140.10","2,272.17",867.93,999.2,"1,715.89",-716.69
16-May-13,"3,892.20","2,821.88","1,070.32","1,298.93","1,689.35",-390.42
15-May-13,"4,362.40","2,715.45","1,646.95","1,244.05","1,991.16",-747.11
14-May-13,"2,276.29","1,855.30",420.99,552.49,965.15,-412.66
13-May-13,"1,872.30","1,628.21",244.09,651.09,"1,105.91",-454.82
10-May-13,"2,395.67","1,851.56",544.11,755.87,"1,258.19",-502.32
09-May-13,"2,249.43","1,586.55",662.88,736.23,"1,212.92",-476.69
08-May-13,"3,036.88","2,059.89",976.99,782.24,"1,451.32",-669.08
07-May-13,"3,021.82","2,366.61",655.21,744.18,"1,473.35",-729.17
06-May-13,"2,402.72","1,505.26",897.46,622.05,"1,162.88",-540.83
03-May-13,"2,903.75","1,949.80",953.95,886.12,"1,678.90",-792.78
02-May-13,"4,608.10","3,178.16","1,429.94","1,115.58","2,014.65",-899.07
30-Apr-13,"3,692.70","2,815.77",876.93,"1,119.32","1,466.49",-347.17
29-Apr-13,"2,855.40","2,235.02",620.38,"1,014.58","1,380.78",-366.2
26-Apr-13,"3,337.36","3,112.61",224.75,"1,034.39","1,412.17",-377.78
25-Apr-13,"6,226.62","4,776.92","1,449.70","1,054.58","2,324.01","-1,269.43"
23-Apr-13,"2,375.76","2,149.55",226.21,587.25,"1,115.54",-528.29
22-Apr-13,"3,656.18","2,740.36",915.82,"1,025.65","1,468.19",-442.54
18-Apr-13,"3,633.75","2,693.68",940.07,953.71,"1,358.93",-405.22
17-Apr-13,"3,714.78","3,508.10",206.68,"1,043.55","1,304.48",-260.93
16-Apr-13,"3,095.66","2,503.91",591.75,792.91,997.8,-204.89
12-Apr-13,"2,858.20","2,886.79",-28.59,795.91,"1,107.83",-311.92
11-Apr-13,"3,395.11","3,358.48",36.63,659.02,601.31,57.71
10-Apr-13,"2,822.16","2,781.94",40.22,841.82,644.53,197.29
09-Apr-13,"2,080.02","2,744.92",-664.9,"1,628.17",640.36,987.81
08-Apr-13,"1,546.88","1,710.83",-163.95,777.09,564.37,212.72
05-Apr-13,"2,018.73","2,221.92",-203.19,963.91,942.44,21.47
04-Apr-13,"1,942.70","2,268.91",-326.21,921.28,856.55,64.73
03-Apr-13,"2,353.92","2,722.31",-368.39,830.24,792.51,37.73
02-Apr-13,"1,979.52","2,024.93",-45.41,780.97,575.17,205.8
01-Apr-13,"1,854.41","1,541.34",313.07,467.94,737.1,-269.16
28-Mar-13,"5,973.44","5,399.57",573.87,"1,477.00","1,823.12",-346.12
26-Mar-13,"2,898.54","2,360.27",538.27,928.57,"1,052.78",-124.21
25-Mar-13,"3,366.18","2,648.29",717.89,"1,089.57","1,515.18",-425.61
22-Mar-13,"2,931.55","2,945.75",-14.2,"1,053.27","1,188.84",-135.57
21-Mar-13,"3,469.45","3,101.14",368.31,"1,249.68","1,279.76",-30.08
20-Mar-13,"3,323.53","3,560.25",-236.72,"1,225.37","1,582.30",-356.93
19-Mar-13,"3,881.39","3,818.76",62.63,"1,481.04","1,409.66",71.38
18-Mar-13,"2,697.35","2,191.35",506,615.21,"1,075.10",-459.89
15-Mar-13,"4,384.65","3,365.72","1,018.93","1,048.84","1,633.32",-584.48
14-Mar-13,"3,261.11","2,654.00",607.11,893.79,"1,722.98",-829.19
13-Mar-13,"2,508.12","2,204.29",303.83,687.28,"1,121.66",-434.38
12-Mar-13,"2,740.66","2,007.41",733.25,625.67,"1,503.05",-877.38
11-Mar-13,"3,240.64","2,252.42",988.22,830.63,"1,617.21",-786.58
08-Mar-13,"3,442.45","2,158.87","1,283.58",868.5,"1,705.08",-836.58
07-Mar-13,"3,197.69","2,567.22",630.47,713.69,"1,428.80",-715.11
06-Mar-13,"3,505.68","2,981.63",524.05,938.92,"1,538.91",-599.99
05-Mar-13,"3,439.84","3,219.05",220.79,"1,164.08","1,408.88",-244.8
04-Mar-13,"3,422.48","3,452.58",-30.1,958.88,"1,069.96",-111.08
01-Mar-13,"3,876.99","3,250.10",626.89,"1,251.36","1,297.21",-45.85
28-Feb-13,"7,216.00","8,533.79","-1,317.79","2,491.70","2,073.76",417.94
27-Feb-13,"3,666.18","3,559.82",106.36,"1,225.26","1,200.56",24.7
26-Feb-13,"3,150.24","3,075.56",74.68,"1,213.80","1,374.41",-160.61
25-Feb-13,"2,527.79","2,281.08",246.71,820.75,982.72,-161.97
22-Feb-13,"2,864.02","2,583.72",280.3,937.21,"1,289.19",-351.98
21-Feb-13,"4,529.02","3,315.45","1,213.57","1,304.63","1,533.41",-228.78
20-Feb-13,"3,129.51","2,695.92",433.59,597.13,"1,188.31",-591.18
19-Feb-13,"1,641.18","1,822.75",-181.57,510.75,486.08,24.67
18-Feb-13,"2,159.61","2,016.70",142.91,668.48,779.03,-110.55
15-Feb-13,"2,738.61","2,491.31",247.3,797.63,"1,043.61",-245.98
14-Feb-13,"3,365.04","3,043.78",321.26,"1,214.65","1,463.64",-248.99
13-Feb-13,"3,209.04","2,408.73",800.31,966.34,"1,256.03",-289.69
12-Feb-13,"2,528.32","1,924.16",604.16,814.97,"1,227.12",-412.15
11-Feb-13,"3,630.49","2,634.66",995.83,668.09,"1,608.99",-940.9
08-Feb-13,"4,385.02","2,894.20","1,490.82",953.3,"1,662.66",-709.36
07-Feb-13,"3,121.19","2,294.05",827.14,827.75,"1,817.48",-989.73
06-Feb-13,"4,047.23","2,909.27","1,137.96",800.41,"2,024.48","-1,224.07"
05-Feb-13,"3,256.71","2,767.44",489.27,817.08,"1,756.00",-938.92
04-Feb-13,"3,489.13","2,632.19",856.94,746.78,"1,339.11",-592.33
01-Feb-13,"3,325.94","2,562.66",763.28,772.15,"1,860.77","-1,088.62"
30-Jan-13,"3,802.74","2,896.38",906.36,"1,083.02","2,178.84","-1,095.82"
29-Jan-13,"4,389.51","3,489.68",899.83,"1,157.83","2,096.54",-938.71
28-Jan-13,"3,277.03","2,493.47",783.56,938.84,"1,803.06",-864.22
25-Jan-13,"3,789.00","3,202.13",586.87,779.57,"1,111.49",-331.92
24-Jan-13,"4,522.58","3,496.26","1,026.32","1,198.24","1,950.50",-752.26
23-Jan-13,"3,525.59","2,722.97",802.62,952.28,"1,804.61",-852.33
22-Jan-13,"3,514.55","2,468.15","1,046.40","1,002.79","1,858.14",-855.35
21-Jan-13,"3,434.62","2,591.66",842.96,"1,014.43","1,904.60",-890.17
18-Jan-13,"4,327.82","3,162.13","1,165.69","1,664.39","2,632.00",-967.61
17-Jan-13,"3,604.10","3,039.90",564.2,"1,423.52","1,943.30",-519.78
16-Jan-13,"3,496.14","2,466.64","1,029.50","1,095.85","1,787.61",-691.76
15-Jan-13,"3,565.73","2,488.18","1,077.55","1,339.33","2,095.17",-755.84
14-Jan-13,"3,363.98","2,752.88",611.1,"1,100.39","2,310.94","-1,210.55"
11-Jan-13,"3,507.98","2,682.81",825.17,"1,363.88","1,879.95",-516.07
09-Jan-13,"3,784.62","2,935.67",848.95,"1,111.15","1,629.45",-518.3
08-Jan-13,"3,177.07","2,289.69",887.38,735.4,"1,763.52","-1,028.12"
04-Jan-13,"3,187.89","2,023.48","1,164.41","1,148.55","1,973.95",-825.4
03-Jan-13,"3,089.48","1,692.11","1,397.37",996.46,"1,902.42",-905.96
02-Jan-13,"2,341.67","1,234.01","1,107.66","1,271.09","1,688.50",-417.41
01-Jan-13,885.51,220.46,665.05,857.63,"1,263.77",-406.14
