Index Name,Date,Open,High,Low,Close,FII_Gross_Purchase,FII_Gross_Sales,FII_Net_Purchase_Sales,DII_Gross_Purchase,DII_Gross_Sales,DII_Net_Purchase_Sales,vix
NIFTY 50,19-01-2023,18119.8,18155.2,18063.75,18107.85,7780.87,7380.89,399.98,4321.53,4450.49,-128.96,13.96
NIFTY 50,18-01-2023,18074.3,18183.75,18032.45,18165.35,8386.64,8705.87,-319.23,6873.15,5647.19,1225.96,14.3725
NIFTY 50,17-01-2023,17922.8,18072.05,17886.95,18053.3,8445.26,8234.2,211.06,5239.45,5148.64,90.81,14.59
NIFTY 50,16-01-2023,18033.15,18049.65,17853.65,17894.85,6260.07,7010.66,-750.59,5220.03,4534.07,685.96,15.0225
NIFTY 50,13-01-2023,17867.5,17999.35,17774.25,17956.6,9305.72,11728.11,-2422.39,5700.6,3747.2,1953.4,14.46
NIFTY 50,12-01-2023,17920.85,17945.8,17761.65,17858.2,8707.37,10370.0,-1662.63,6087.85,3960.2,2127.65,15.275
NIFTY 50,11-01-2023,17924.25,17976.35,17824.35,17895.7,6980.52,10188.67,-3208.15,6859.92,4429.3,2430.62,15.435
NIFTY 50,10-01-2023,18121.3,18127.6,17856.0,17914.15,6287.46,8396.8,-2109.34,6558.15,4751.53,1806.62,15.51
NIFTY 50,09-01-2023,17952.55,18141.4,17936.15,18101.2,8643.63,8846.76,-203.13,6476.52,4752.73,1723.79,14.6525
NIFTY 50,06-01-2023,18008.05,18047.4,17795.55,17859.45,3855.85,6758.31,-2902.46,6638.39,5555.22,1083.17,15.025
NIFTY 50,05-01-2023,18101.95,18120.3,17892.6,17992.15,7275.08,8724.53,-1449.45,6898.17,7092.26,-194.09,14.9825
NIFTY 50,04-01-2023,18230.65,18243.0,18020.6,18042.95,4508.21,7129.1,-2620.89,5601.36,4827.78,773.58,15.1975
NIFTY 50,03-01-2023,18163.2,18251.95,18149.8,18232.55,3077.09,3705.16,-628.07,5243.44,4892.87,350.57,14.385
NIFTY 50,02-01-2023,18131.7,18215.15,18086.5,18197.45,1381.14,1593.71,-212.57,4660.71,3917.36,743.35,14.685
NIFTY 50,30-12-2022,18259.1,18265.25,18080.3,18105.3,,,,,,,14.8675
NIFTY 50,29-12-2022,18045.7,18229.7,17992.8,18191.0,4288.43,4861.21,-572.78,9634.45,9118.62,515.83,14.8125
NIFTY 50,28-12-2022,18084.75,18173.1,18068.35,18122.5,4202.71,5075.3,-872.59,4358.43,3985.56,372.87,15.395
NIFTY 50,27-12-2022,18089.8,18149.25,17967.45,18132.3,2122.71,2990.36,-867.65,4402.91,3781.1,621.81,15.29
NIFTY 50,26-12-2022,17830.4,18084.1,17774.25,18014.6,1769.08,2266.73,-497.65,5338.79,4053.05,1285.74,15.9325
NIFTY 50,23-12-2022,17977.65,18050.45,17779.5,17806.8,4131.62,4838.46,-706.84,7810.07,4411.09,3398.98,16.16
NIFTY 50,22-12-2022,18288.8,18318.75,18068.6,18127.35,5389.99,4461.36,928.63,6606.9,4400.31,2206.59,15.1875
NIFTY 50,21-12-2022,18435.15,18473.35,18162.75,18199.1,4737.71,5856.82,-1119.11,6494.78,4737.41,1757.37,15.5625
NIFTY 50,20-12-2022,18340.3,18404.9,18202.65,18385.3,5678.42,5222.48,455.94,4951.34,4456.6,494.74,13.78
NIFTY 50,19-12-2022,18288.1,18431.65,18244.55,18420.45,5276.33,5814.43,-538.1,4616.32,3928.94,687.38,13.5525
NIFTY 50,16-12-2022,18319.1,18440.95,18255.15,18269.0,10602.07,12577.51,-1975.44,7954.78,6412.28,1542.5,14.07
NIFTY 50,15-12-2022,18614.4,18652.9,18387.7,18414.9,7387.82,8098.56,-710.74,4918.27,4657.35,260.92,13.7325
NIFTY 50,14-12-2022,18671.25,18696.1,18632.9,18660.3,7620.65,7248.49,372.16,6324.02,5397.57,926.45,12.885
NIFTY 50,13-12-2022,18524.4,18617.25,18490.2,18608.0,9675.09,9055.17,619.92,4933.37,4896.62,36.75,12.8825
NIFTY 50,12-12-2022,18402.15,18521.55,18345.7,18497.15,6982.52,7121.33,-138.81,5307.85,4612.25,695.6,13.3175
NIFTY 50,09-12-2022,18662.4,18664.7,18410.1,18496.6,7515.54,7673.55,-158.01,6555.25,6053.62,501.63,13.4775
NIFTY 50,08-12-2022,18570.85,18625.0,18536.95,18609.35,8714.35,9846.02,-1131.67,6297.04,5524.75,772.29,13.3975
NIFTY 50,07-12-2022,18638.85,18668.3,18528.4,18560.5,6439.64,7681.51,-1241.87,5832.75,5443.9,388.85,14.0775
NIFTY 50,06-12-2022,18600.65,18654.9,18577.9,18642.75,7190.92,7826.27,-635.35,5627.26,6185.93,-558.67,14.0425
NIFTY 50,05-12-2022,18719.55,18728.6,18591.35,18701.05,8618.79,9757.86,-1139.07,7193.09,4585.11,2607.98,13.7325
NIFTY 50,02-12-2022,18752.4,18781.95,18639.2,18696.1,10621.2,10406.44,214.76,5887.92,5175.58,712.34,13.45
NIFTY 50,01-12-2022,18871.95,18887.6,18778.2,18812.5,7873.15,9439.08,-1565.93,9539.53,6874.55,2664.98,13.36
NIFTY 50,30-11-2022,18625.7,18816.05,18616.55,18758.35,,,,,,,13.8075
NIFTY 50,29-11-2022,18552.45,18678.1,18552.15,18618.05,6600.32,5358.75,1241.57,5682.24,6426.66,-744.42,13.615
NIFTY 50,28-11-2022,18430.55,18614.25,18365.6,18562.75,7780.3,6844.42,935.88,6377.54,6289.61,87.93,13.565
NIFTY 50,25-11-2022,18528.45,18534.9,18445.1,18512.75,5715.97,5346.89,369.08,5358.11,5654.03,-295.92,13.3325
NIFTY 50,24-11-2022,18326.1,18529.7,18294.25,18484.1,6471.93,5239.95,1231.98,5850.7,6086.36,-235.66,13.4775
NIFTY 50,23-11-2022,18325.2,18325.4,18246.0,18267.25,7231.13,8020.99,-789.86,6123.98,5710.23,413.75,14.0425
NIFTY 50,22-11-2022,18179.15,18261.85,18137.7,18244.2,7288.52,7986.35,-697.83,5334.42,4698.03,636.39,13.8425
NIFTY 50,21-11-2022,18246.4,18262.3,18133.35,18159.95,4890.72,6484.55,-1593.83,5991.73,4728.82,1262.91,14.7975
NIFTY 50,18-11-2022,18382.95,18394.6,18209.8,18307.65,7196.95,7948.15,-751.2,6098.43,5207.98,890.45,14.39
NIFTY 50,17-11-2022,18358.7,18417.6,18312.95,18343.9,7595.66,6977.29,618.37,5433.88,4984.66,449.22,14.8775
NIFTY 50,16-11-2022,18398.25,18442.15,18344.15,18409.65,7929.75,8315.81,-386.06,6836.74,5399.34,1437.4,15.1
NIFTY 50,15-11-2022,18362.75,18427.95,18282.0,18403.4,7660.14,7881.46,-221.32,4851.11,5400.39,-549.28,14.635
NIFTY 50,14-11-2022,18376.4,18399.45,18311.4,18329.15,21769.03,20679.62,1089.41,5841.18,5794.0,47.18,14.91
NIFTY 50,11-11-2022,18272.35,18362.3,18259.35,18349.7,12533.98,8575.75,3958.23,9849.11,9233.57,615.54,14.405
NIFTY 50,10-11-2022,18044.35,18103.1,17969.4,18028.2,7068.96,7032.9,36.06,5976.85,6943.98,-967.13,15.5675
NIFTY 50,09-11-2022,18288.25,18296.4,18117.5,18157.0,9279.08,8892.25,386.83,6545.43,7605.55,-1060.12,15.915
NIFTY 50,07-11-2022,18211.75,18255.5,18064.75,18202.8,9085.72,7137.21,1948.51,5814.0,6658.2,-844.2,15.585
NIFTY 50,04-11-2022,18053.4,18135.1,18017.15,18117.15,7418.79,5982.54,1436.25,5706.31,6254.9,-548.59,15.655
NIFTY 50,03-11-2022,17968.35,18106.3,17959.2,18052.7,18495.14,17817.52,677.62,5015.94,5748.05,-732.11,15.9425
NIFTY 50,02-11-2022,18177.9,18178.75,18048.65,18082.85,7623.85,6187.55,1436.3,5634.09,7012.21,-1378.12,16.6625
NIFTY 50,01-11-2022,18130.7,18175.8,18060.15,18145.4,12542.92,9932.98,2609.94,6269.05,6999.19,-730.14,16.13
NIFTY 50,31-10-2022,17910.2,18022.8,17899.9,18012.2,9458.72,5280.11,4178.61,5544.02,6651.12,-1107.1,15.8025
NIFTY 50,28-10-2022,17756.4,17838.9,17723.7,17786.8,7177.66,5608.91,1568.75,5092.5,5705.87,-613.37,15.9225
NIFTY 50,27-10-2022,17771.4,17783.9,17654.5,17736.95,13489.24,10670.84,2818.4,4797.31,6377.41,-1580.1,16.5975
NIFTY 50,25-10-2022,17808.3,17811.5,17637.0,17656.35,18470.93,18717.94,-247.01,5258.68,4385.8,872.88,16.88
NIFTY 50,24-10-2022,17736.35,17777.55,17707.4,17730.75,168.8,322.69,-153.89,103.42,23.3,80.12,17.4225
NIFTY 50,21-10-2022,17622.85,17670.15,17520.75,17576.3,9057.2,8618.31,438.89,5159.33,5278.41,-119.08,17.28
NIFTY 50,20-10-2022,17423.1,17584.15,17421.0,17563.95,9164.23,7299.44,1864.79,4102.23,4989.03,-886.8,17.2325
NIFTY 50,19-10-2022,17568.15,17607.6,17472.85,17512.25,5630.04,6083.95,-453.91,5541.74,4633.32,908.42,17.4875
NIFTY 50,18-10-2022,17438.75,17527.8,17434.05,17486.95,8985.94,9139.34,-153.4,6576.76,4492.05,2084.71,17.4525
NIFTY 50,17-10-2022,17144.8,17328.55,17098.55,17311.8,18250.88,18622.91,-372.03,5491.67,3909.43,1582.24,18.4175
NIFTY 50,14-10-2022,17322.3,17348.55,17169.75,17185.7,4833.45,5844.68,-1011.23,5705.01,4080.88,1624.13,18.2575
NIFTY 50,13-10-2022,17087.35,17112.35,16956.95,17014.35,4958.06,6594.49,-1636.43,5282.29,4529.0,753.29,20.29
NIFTY 50,12-10-2022,17025.55,17142.35,16960.05,17123.6,6304.51,6846.87,-542.36,5048.18,4962.86,85.32,20.175
NIFTY 50,11-10-2022,17256.05,17261.8,16950.3,16983.55,18683.61,23296.28,-4612.67,7108.17,4677.41,2430.76,20.49
NIFTY 50,10-10-2022,17094.35,17280.15,17064.7,17241.0,3758.27,5897.29,-2139.02,6281.53,4144.07,2137.46,19.6225
NIFTY 50,07-10-2022,17287.2,17337.35,17216.95,17314.65,5052.67,7303.44,-2250.77,6121.28,5576.03,545.25,18.8125
NIFTY 50,06-10-2022,17379.25,17428.8,17315.65,17331.8,9444.17,9165.16,279.01,6159.28,6203.2,-43.92,19.315
NIFTY 50,04-10-2022,17147.45,17287.3,17117.3,17274.3,6646.71,5302.08,1344.63,6092.44,5146.52,945.92,19.57
NIFTY 50,03-10-2022,17102.1,17114.65,16855.55,16887.35,18735.37,18144.79,590.58,5716.19,6139.35,-423.16,21.365
NIFTY 50,30-09-2022,16798.05,17187.1,16747.7,17094.35,,,,,,,19.9675
NIFTY 50,29-09-2022,16993.6,17026.05,16788.6,16818.1,8328.68,11928.1,-3599.42,15193.16,12031.43,3161.73,21.3025
NIFTY 50,28-09-2022,16870.55,17037.6,16820.4,16858.6,7729.89,10502.38,-2772.49,7678.02,5133.85,2544.17,22.095
NIFTY 50,27-09-2022,17110.9,17176.45,16942.35,17007.4,7421.56,10245.52,-2823.96,8829.22,5324.46,3504.76,21.5675
NIFTY 50,26-09-2022,17156.3,17196.4,16978.3,17016.3,6232.04,11333.34,-5101.3,10680.1,7147.92,3532.18,21.8925
NIFTY 50,23-09-2022,17593.85,17642.15,17291.65,17327.35,6265.22,9164.9,-2899.68,6436.11,6137.01,299.1,20.5925
NIFTY 50,22-09-2022,17609.65,17722.75,17532.45,17629.8,5939.65,8449.2,-2509.55,6435.01,6171.94,263.07,18.815
NIFTY 50,21-09-2022,17766.35,17838.7,17663.6,17718.35,6975.89,7436.93,-461.04,5802.03,5263.5,538.53,19.325
NIFTY 50,20-09-2022,17770.4,17919.3,17744.4,17816.25,8396.64,7200.45,1196.19,5858.77,5726.83,131.94,18.7975
NIFTY 50,19-09-2022,17540.65,17667.2,17429.7,17622.25,18217.86,17905.55,312.31,5738.34,5833.02,-94.68,19.94
NIFTY 50,16-09-2022,17796.8,17820.05,17497.25,17530.85,21364.9,24624.95,-3260.05,9504.28,9540.85,-36.57,19.8225
NIFTY 50,15-09-2022,18046.35,18096.15,17861.5,17877.4,7763.5,9034.18,-1270.68,5951.0,6879.86,-928.86,18.3925
NIFTY 50,14-09-2022,17771.15,18091.55,17771.15,18003.75,7917.11,9314.62,-1397.51,8468.36,8280.78,187.58,18.2775
NIFTY 50,13-09-2022,18044.45,18088.3,18015.45,18070.05,10872.99,8916.01,1956.98,6258.51,7526.94,-1268.43,17.47
NIFTY 50,12-09-2022,17890.85,17980.55,17889.15,17936.35,6565.89,4516.24,2049.65,6631.26,7521.77,-890.51,17.9375
NIFTY 50,09-09-2022,17923.35,17925.95,17786.0,17833.35,6853.42,4721.0,2132.42,5606.17,6773.73,-1167.56,17.7175
NIFTY 50,08-09-2022,17748.15,17807.65,17691.95,17798.75,8592.21,5679.12,2913.09,6303.81,6516.42,-212.61,18.305
NIFTY 50,07-09-2022,17519.4,17650.75,17484.3,17624.4,6645.5,5887.13,758.37,5878.55,6017.22,-138.67,19.3675
NIFTY 50,06-09-2022,17695.7,17764.65,17587.65,17655.6,6467.47,5322.94,1144.53,7709.38,7076.41,632.97,19.525
NIFTY 50,05-09-2022,17546.45,17683.15,17540.35,17665.8,4849.29,5661.04,-811.75,6409.66,5875.89,533.77,19.6625
NIFTY 50,02-09-2022,17598.4,17643.85,17476.45,17539.45,6332.11,6340.9,-8.79,5646.07,6314.81,-668.74,19.55
NIFTY 50,01-09-2022,17485.7,17695.6,17468.45,17542.8,11907.28,14197.59,-2290.31,6742.87,5791.74,951.13,19.8725
NIFTY 50,30-08-2022,17414.95,17777.65,17401.5,17759.3,16145.25,11979.39,4165.86,6519.54,7176.26,-656.72,18.7
NIFTY 50,29-08-2022,17188.65,17380.15,17166.2,17312.9,5253.27,5814.49,-561.22,6370.85,6226.77,144.08,19.8225
NIFTY 50,26-08-2022,17619.3,17685.85,17519.35,17558.9,6125.88,6177.0,-51.12,5408.57,4954.98,453.59,18.215
NIFTY 50,25-08-2022,17679.0,17726.5,17487.45,17522.45,6813.77,6444.71,369.06,5678.3,6012.61,-334.31,19.57
NIFTY 50,24-08-2022,17525.45,17623.65,17499.25,17604.95,7251.04,7227.85,23.19,4986.06,5308.4,-322.34,18.43
NIFTY 50,23-08-2022,17357.35,17625.55,17345.2,17577.5,7652.45,7089.45,563.0,5575.9,5791.1,-215.2,19.05
NIFTY 50,22-08-2022,17682.9,17690.05,17467.35,17490.7,6625.43,7079.2,-453.77,6533.57,6618.63,-85.06,19.0375
NIFTY 50,19-08-2022,17966.55,17992.2,17710.75,17758.45,7018.49,5907.59,1110.9,5683.42,7316.63,-1633.21,18.285
NIFTY 50,18-08-2022,17898.65,17968.45,17852.05,17956.5,8396.74,10102.74,-1706.0,7491.59,7020.8,470.79,17.35
NIFTY 50,17-08-2022,17868.15,17965.95,17833.35,17944.25,8665.91,6318.69,2347.22,5729.84,6240.07,-510.23,17.6775
NIFTY 50,16-08-2022,17797.2,17839.1,17764.05,17825.25,19799.1,18422.26,1376.84,5260.39,5396.63,-136.24,17.685
NIFTY 50,12-08-2022,17659.65,17724.65,17597.85,17698.15,8260.13,5219.67,3040.46,5752.42,6591.87,-839.45,17.6075
NIFTY 50,11-08-2022,17711.65,17719.3,17631.95,17659.0,9030.9,6732.82,2298.08,5758.11,6487.67,-729.56,18.355
NIFTY 50,10-08-2022,17566.1,17566.1,17442.8,17534.75,9357.94,8296.06,1061.88,5466.36,6234.81,-768.45,19.5875
NIFTY 50,08-08-2022,17401.5,17548.8,17359.75,17525.1,15834.69,14384.99,1449.7,5126.3,5267.03,-140.73,19.3025
NIFTY 50,05-08-2022,17423.65,17474.4,17348.75,17397.5,8348.69,6742.88,1605.81,7260.62,7756.56,-495.94,18.915
NIFTY 50,04-08-2022,17463.1,17490.7,17161.25,17382.0,8705.19,7230.42,1474.77,5255.26,5302.05,-46.79,19.2575
NIFTY 50,03-08-2022,17349.25,17407.5,17225.85,17388.15,10148.58,9383.41,765.17,5865.37,6383.79,-518.42,18.45
NIFTY 50,02-08-2022,17310.15,17390.15,17215.85,17345.45,7526.33,6701.15,825.18,6208.86,6091.07,117.79,18.53
NIFTY 50,01-08-2022,17243.2,17356.25,17154.8,17340.05,16377.49,14056.88,2320.61,5331.92,6154.15,-822.23,17.485
NIFTY 50,29-07-2022,17079.5,17172.8,17018.15,17158.25,,,,,,,16.55
NIFTY 50,28-07-2022,16774.85,16947.65,16746.25,16929.6,7300.21,5662.52,1637.69,6941.15,6340.86,600.29,17.0125
NIFTY 50,27-07-2022,16475.35,16653.45,16438.75,16641.8,4940.81,5377.62,-436.81,5448.69,4736.66,712.03,18.13
NIFTY 50,26-07-2022,16632.9,16636.1,16463.3,16483.85,4031.75,5580.04,-1548.29,6428.26,5428.9,999.36,18.17
NIFTY 50,25-07-2022,16662.55,16706.05,16564.25,16631.0,13602.03,14446.81,-844.78,5270.58,5342.84,-72.26,17.68
NIFTY 50,22-07-2022,16661.25,16752.25,16610.9,16719.45,5335.17,6010.62,-675.45,5072.01,4332.63,739.38,16.65
NIFTY 50,21-07-2022,16523.55,16626.95,16483.9,16605.25,8279.42,6480.1,1799.32,5071.58,5383.87,-312.29,16.8575
NIFTY 50,20-07-2022,16562.8,16588.0,16490.95,16520.85,7606.04,5825.1,1780.94,6032.73,6262.95,-230.22,16.8225
NIFTY 50,19-07-2022,16187.05,16359.5,16187.05,16340.55,6177.59,5201.19,976.4,5085.73,5186.46,-100.73,17.2025
NIFTY 50,18-07-2022,16151.4,16287.95,16142.2,16278.5,15055.01,14898.93,156.08,6273.77,5429.44,844.33,17.16
NIFTY 50,15-07-2022,16010.8,16066.95,15927.3,16049.2,5300.67,6950.03,-1649.36,5278.66,4219.2,1059.46,17.5975
NIFTY 50,14-07-2022,16018.85,16070.85,15858.2,15938.65,7139.02,6829.96,309.06,4224.29,4780.69,-556.4,18.34
NIFTY 50,13-07-2022,16128.2,16140.0,15950.15,15966.65,5093.2,7932.72,-2839.52,6217.62,4418.4,1799.22,18.52
NIFTY 50,12-07-2022,16126.2,16158.75,16031.15,16058.3,4650.66,6216.34,-1565.68,3493.93,3353.22,140.71,18.5475
NIFTY 50,11-07-2022,16136.15,16248.55,16115.5,16216.0,5294.47,5464.98,-170.51,4558.1,4855.09,-296.99,18.3675
NIFTY 50,08-07-2022,16273.65,16275.5,16157.9,16220.6,6319.87,6429.18,-109.31,5321.64,5287.03,34.61,18.395
NIFTY 50,07-07-2022,16113.75,16150.5,16045.95,16132.9,5847.89,6773.11,-925.22,6974.09,5993.5,980.59,19.2025
NIFTY 50,06-07-2022,15818.2,16011.35,15800.9,15989.8,7355.76,7685.89,-330.13,7751.44,6287.11,1464.33,20.2675
NIFTY 50,05-07-2022,15909.15,16025.75,15785.45,15810.85,6675.59,5379.75,1295.84,5191.05,5448.64,-257.59,20.7875
NIFTY 50,04-07-2022,15710.5,15852.35,15661.8,15835.35,3981.28,6130.84,-2149.56,6461.14,4772.75,1688.39,20.9725
NIFTY 50,01-07-2022,15703.7,15793.95,15511.05,15752.05,4979.59,7304.33,-2324.74,6588.46,5277.75,1310.71,21.25
NIFTY 50,30-06-2022,15774.5,15890.0,15728.85,15780.25,,,,,,,21.84
NIFTY 50,29-06-2022,15701.7,15861.6,15687.8,15799.1,5946.83,6797.89,-851.06,8308.26,7460.8,847.46,21.9
NIFTY 50,28-06-2022,15757.45,15892.1,15710.15,15850.2,5348.85,6593.29,-1244.44,5177.24,3971.61,1205.63,21.45
NIFTY 50,27-06-2022,15926.2,15927.45,15815.5,15832.05,4539.25,5817.67,-1278.42,5101.29,3916.82,1184.47,21.005
NIFTY 50,24-06-2022,15657.4,15749.25,15619.45,15699.25,4658.85,7012.62,-2353.77,5651.6,3438.16,2213.44,20.55
NIFTY 50,23-06-2022,15451.55,15628.45,15367.5,15556.65,4603.67,6922.73,-2319.06,5620.06,3181.75,2438.31,20.88
NIFTY 50,22-06-2022,15545.65,15565.4,15385.95,15413.3,4516.03,7436.64,-2920.61,4861.57,3002.5,1859.07,21.3
NIFTY 50,21-06-2022,15455.95,15707.25,15419.85,15638.8,4617.83,7319.04,-2701.21,6527.22,3460.81,3066.41,21.1425
NIFTY 50,20-06-2022,15334.5,15382.5,15191.1,15350.15,4355.02,5572.14,-1217.12,6099.48,4006.09,2093.39,22.4125
NIFTY 50,17-06-2022,15272.65,15400.4,15183.4,15293.5,10292.63,18111.24,-7818.61,9889.7,3802.78,6086.92,22.7575
NIFTY 50,16-06-2022,15832.25,15863.15,15335.1,15360.6,4573.97,7831.62,-3257.65,6604.58,4675.44,1929.14,22.8675
NIFTY 50,15-06-2022,15729.25,15783.65,15678.9,15692.15,3943.45,7474.6,-3531.15,5417.16,2829.16,2588.0,22.1475
NIFTY 50,14-06-2022,15674.25,15858.0,15659.45,15732.1,4423.52,8925.77,-4502.25,7035.27,3227.67,3807.6,21.8875
NIFTY 50,13-06-2022,15877.55,15886.15,15684.0,15774.4,3927.38,8091.39,-4164.01,6969.98,4155.48,2814.5,22.365
NIFTY 50,10-06-2022,16283.95,16324.7,16172.6,16201.8,4287.93,8261.88,-3973.95,6105.56,3274.49,2831.07,19.575
NIFTY 50,09-06-2022,16263.85,16492.8,16243.85,16478.1,6196.55,7709.19,-1512.64,5297.49,3672.59,1624.9,19.14
NIFTY 50,08-06-2022,16474.95,16514.3,16293.35,16356.25,5468.82,7953.07,-2484.25,5508.57,3604.24,1904.33,19.8375
NIFTY 50,07-06-2022,16469.6,16487.25,16347.1,16416.35,5637.32,7931.3,-2293.98,5062.4,3751.26,1311.14,20.425
NIFTY 50,06-06-2022,16530.7,16610.95,16444.55,16569.55,4546.52,6944.17,-2397.65,5593.21,3653.21,1940.0,20.2025
NIFTY 50,03-06-2022,16761.65,16793.85,16567.9,16584.3,5804.83,9575.34,-3770.51,6890.49,4529.98,2360.51,19.975
NIFTY 50,02-06-2022,16481.65,16646.4,16443.05,16628.0,7131.8,7583.62,-451.82,4677.17,4546.54,130.63,20.32
NIFTY 50,01-06-2022,16594.4,16649.2,16438.85,16522.75,6446.02,8376.18,-1930.16,5457.08,4472.97,984.11,20.845
NIFTY 50,31-05-2022,16578.45,16690.75,16521.9,16584.55,,,,,,,20.4775
NIFTY 50,30-05-2022,16527.9,16695.5,16506.15,16661.4,6853.96,6351.88,502.08,5979.06,4454.57,1524.49,19.98
NIFTY 50,27-05-2022,16296.6,16370.6,16221.95,16352.45,4954.34,6897.44,-1943.1,6397.19,3669.72,2727.47,21.48
NIFTY 50,26-05-2022,16105.0,16204.45,15903.7,16170.15,8248.29,9846.13,-1597.84,7535.24,4628.78,2906.46,22.7175
NIFTY 50,25-05-2022,16196.35,16223.35,16006.95,16025.8,6371.24,8174.3,-1803.06,7025.71,4795.89,2229.82,25.2825
NIFTY 50,24-05-2022,16225.55,16262.8,16078.6,16125.15,7947.05,10340.5,-2393.45,6171.84,4223.35,1948.49,25.635
NIFTY 50,23-05-2022,16290.95,16414.7,16185.75,16214.7,7039.52,8990.69,-1951.17,6281.53,4836.14,1445.39,23.3975
NIFTY 50,20-05-2022,16043.8,16283.05,16003.85,16266.15,8550.14,9815.55,-1265.41,5724.32,3575.37,2148.95,23.1
NIFTY 50,19-05-2022,15917.4,15984.75,15775.2,15809.4,6389.87,11289.79,-4899.92,7414.25,4188.71,3225.54,24.5575
NIFTY 50,18-05-2022,16318.15,16399.8,16211.2,16240.3,8919.0,10173.64,-1254.64,5562.4,5186.79,375.61,22.295
NIFTY 50,17-05-2022,15912.6,16284.25,15900.8,16259.3,6128.11,8320.55,-2192.44,7315.14,5020.72,2294.42,22.7425
NIFTY 50,16-05-2022,15845.1,15977.95,15739.65,15842.3,4205.88,5994.81,-1788.93,4737.96,3309.57,1428.39,24.5275
NIFTY 50,13-05-2022,15977.0,16083.6,15740.85,15782.15,7660.72,11440.8,-3780.08,7960.57,4790.95,3169.62,23.485
NIFTY 50,12-05-2022,16021.1,16041.95,15735.75,15808.0,6018.03,11273.78,-5255.75,9487.39,4671.75,4815.64,24.265
NIFTY 50,11-05-2022,16270.05,16318.75,15992.6,16167.1,5988.39,9597.74,-3609.35,8400.88,4219.68,4181.2,22.8025
NIFTY 50,10-05-2022,16248.9,16404.55,16197.3,16240.05,6100.07,10060.66,-3960.59,7570.91,4612.51,2958.4,22.3025
NIFTY 50,09-05-2022,16227.7,16403.7,16142.1,16301.85,5342.44,8704.24,-3361.8,7729.78,4652.54,3077.24,22.0325
NIFTY 50,06-05-2022,16415.55,16484.2,16340.9,16411.25,4525.89,10042.97,-5517.08,8522.04,5507.19,3014.85,21.25
NIFTY 50,05-05-2022,16854.75,16945.7,16651.85,16682.65,5293.36,7368.1,-2074.74,7111.87,4882.56,2229.31,20.2925
NIFTY 50,04-05-2022,17096.6,17132.85,16623.95,16677.6,17062.94,20351.12,-3288.18,6399.46,5061.46,1338.0,21.8775
NIFTY 50,02-05-2022,16924.45,17092.25,16917.25,17069.1,5041.77,6895.23,-1853.46,6621.75,4670.65,1951.1,20.2825
NIFTY 50,29-04-2022,17329.25,17377.65,17053.25,17102.55,9263.84,12912.14,-3648.3,8426.33,4936.03,3490.3,19.415
NIFTY 50,28-04-2022,17189.5,17322.5,17071.05,17245.05,12333.87,11590.65,743.22,5746.02,4965.08,780.94,19.3775
NIFTY 50,27-04-2022,17073.35,17110.7,16958.45,17038.4,6385.59,10450.13,-4064.54,7425.48,5507.97,1917.51,20.605
NIFTY 50,26-04-2022,17121.3,17223.85,17064.45,17200.8,7340.46,8514.51,-1174.05,6818.1,5174.26,1643.84,19.1875
NIFTY 50,25-04-2022,17009.05,17054.3,16888.7,16953.95,4932.28,8235.13,-3302.85,6432.06,4561.61,1870.45,21.2575
NIFTY 50,22-04-2022,17242.75,17315.3,17149.2,17171.95,7939.33,10401.05,-2461.72,6377.03,4774.68,1602.35,18.3525
NIFTY 50,21-04-2022,17234.6,17414.7,17215.5,17392.6,9320.24,10033.93,-713.69,8635.07,5811.64,2823.43,17.8525
NIFTY 50,20-04-2022,17045.25,17186.9,16978.95,17136.55,6339.45,9348.71,-3009.26,7915.34,5269.52,2645.82,18.6725
NIFTY 50,19-04-2022,17258.95,17275.65,16824.7,16958.65,9638.89,15510.58,-5871.69,10920.78,6939.97,3980.81,19.775
NIFTY 50,18-04-2022,17183.45,17237.75,17067.85,17173.65,7589.12,13976.57,-6387.45,9637.18,6295.22,3341.96,19.335
NIFTY 50,13-04-2022,17599.9,17663.65,17457.4,17475.65,5027.99,7089.03,-2061.04,6426.35,5015.5,1410.85,17.785
NIFTY 50,12-04-2022,17584.85,17595.3,17442.35,17530.3,7047.27,10175.66,-3128.39,6629.33,5759.32,870.01,18.1575
NIFTY 50,11-04-2022,17740.9,17779.05,17650.95,17674.95,5921.1,7066.3,-1145.2,5873.7,6360.2,-486.5,18.27
NIFTY 50,08-04-2022,17698.15,17842.75,17600.55,17784.35,9818.98,10394.02,-575.04,8191.28,8207.79,-16.51,17.6875
NIFTY 50,07-04-2022,17723.3,17787.5,17623.7,17639.55,9346.3,14355.92,-5009.62,7676.3,5901.6,1774.7,18.9975
NIFTY 50,06-04-2022,17842.75,17901.0,17779.85,17807.65,6324.77,8604.74,-2279.97,6961.91,6338.99,622.92,19.0225
NIFTY 50,05-04-2022,18080.6,18095.45,17921.55,17957.4,7096.6,6721.71,374.89,6384.18,6278.76,105.42,18.4875
NIFTY 50,04-04-2022,17809.1,18114.65,17791.4,18053.4,7532.61,6380.4,1152.21,9883.2,8208.19,1675.01,17.9075
NIFTY 50,01-04-2022,17436.9,17703.7,17422.7,17670.45,8279.77,6369.99,1909.78,5148.47,5332.26,-183.79,18.435
NIFTY 50,31-03-2022,17519.2,17559.8,17435.2,17464.75,,,,,,,20.56
